"","usr_id","actual","predict","difference"
"10002","10",5,5,0
"10003","14",1,4,3
"10004","15",3,2,-1
"10005","19",4,3,-1
"10006","32",4,3,-1
"10007","36",5,4,-1
"10008","40",1,2,1
"10009","43",1,2,1
"10010","43",3,3,0
"10011","44",2,2,0
"10012","45",1,4,3
"10013","45",4,4,0
"10014","45",3,3,0
"10015","46",4,4,0
"10016","49",4,4,0
"10017","49",3,4,1
"10018","49",5,5,0
"10019","50",1,2,1
"10020","55",3,3,0
"10021","57",2,3,1
"10022","59",3,4,1
"10023","59",1,3,2
"10024","60",4,4,0
"10025","61",3,5,2
"10026","62",3,4,1
"10027","62",5,4,-1
"10028","66",5,3,-2
"10029","67",1,3,2
"10030","75",4,5,1
"10031","76",3,3,0
"10032","78",3,4,1
"10033","79",4,2,-2
"10034","80",4,4,0
"10035","85",3,3,0
"10036","86",5,4,-1
"10037","86",3,4,1
"10038","89",3,4,1
"10039","89",3,5,2
"10040","89",2,1,-1
"10041","90",3,4,1
"10042","94",2,4,2
"10043","94",4,2,-2
"10044","95",4,4,0
"10045","95",5,3,-2
"10046","100",5,3,-2
"10047","102",4,3,-1
"10048","102",5,5,0
"10049","103",3,3,0
"10050","106",3,4,1
"10051","106",4,5,1
"10052","113",4,2,-2
"10053","115",4,4,0
"10054","127",2,2,0
"10055","129",3,2,-1
"10056","130",3,3,0
"10057","132",2,3,1
"10058","133",3,2,-1
"10059","137",3,1,-2
"10060","141",5,4,-1
"10061","148",5,3,-2
"10062","151",2,3,1
"10063","151",1,2,1
"10064","151",4,4,0
"10065","161",3,5,2
"10066","162",4,3,-1
"10067","166",2,3,1
"10068","166",5,3,-2
"10069","166",5,3,-2
"10070","170",2,2,0
"10071","170",3,3,0
"10072","171",2,3,1
"10073","177",4,4,0
"10074","179",5,3,-2
"10075","179",2,2,0
"10076","180",2,4,2
"10077","181",5,4,-1
"10078","186",3,2,-1
"10079","189",3,4,1
"10080","194",2,3,1
"10081","195",4,3,-1
"10082","196",4,3,-1
"10083","196",3,3,0
"10084","198",1,1,0
"10085","200",2,3,1
"10086","201",3,3,0
"10087","202",2,2,0
"10088","202",2,3,1
"10089","202",1,4,3
"10090","204",4,3,-1
"10091","207",3,3,0
"10092","211",4,2,-2
"10093","211",5,2.5,-2.5
"10094","212",5,3,-2
"10095","215",4,4,0
"10096","222",4,4,0
"10097","230",5,2,-3
"10098","236",2,4,2
"10099","243",2,4,2
"10100","248",5,3,-2
"10101","254",1,1,0
"10102","254",1,3,2
"10103","256",1,4,3
"10104","258",3,3,0
"10105","260",5,4,-1
"10106","261",4,2,-2
"10107","271",4,3,-1
"10108","274",3,4,1
"10109","277",3,4,1
"10110","283",1,3,2
"10111","286",1,4,3
"10112","287",3,2,-1
"10113","290",1,2,1
"10114","293",3,5,2
"10115","296",4,4,0
"10116","303",5,1,-4
"10117","304",5,3,-2
"10118","305",4,3,-1
"10119","307",5,2,-3
"10120","308",1,2,1
"10121","310",2,3,1
"10122","311",2,1,-1
"10123","312",3,1,-2
"10124","314",5,3,-2
"10125","316",3,4,1
"10126","318",3,4,1
"10127","324",5,4,-1
"10128","326",2,4,2
"10129","334",5,4,-1
"10130","340",3,2,-1
"10131","340",1,3,2
"10132","340",5,3,-2
"10133","340",1,1,0
"10134","345",5,4,-1
"10135","345",5,4,-1
"10136","346",5,3,-2
"10137","346",5,4,-1
"10138","349",2,2,0
"10139","349",5,4,-1
"10140","357",2,2,0
"10141","362",2,4,2
"10142","363",2,2,0
"10143","363",5,3,-2
"10144","364",4,4,0
"10145","370",2,2,0
"10146","372",3,3,0
"10147","377",4,3,-1
"10148","380",2,4,2
"10149","381",4,5,1
"10150","385",5,3,-2
"10151","388",1,1,0
"10152","395",3,4,1
"10153","395",3,3,0
"10154","399",5,3,-2
"10155","399",3,2,-1
"10156","401",2,4,2
"10157","402",5,3,-2
"10158","406",4,3,-1
"10159","406",3,2,-1
"10160","407",2,5,3
"10161","407",5,3,-2
"10162","410",2,1,-1
"10163","417",5,4,-1
"10164","418",2,4,2
"10165","419",3,3,0
"10166","422",5,3,-2
"10167","423",2,3,1
"10168","428",3,4,1
"10169","428",2,3,1
"10170","432",1,2,1
"10171","445",4,3,-1
"10172","447",2,3,1
"10173","451",3,5,2
"10174","453",4,4,0
"10175","455",4,3,-1
"10176","457",5,3,-2
"10177","457",5,4,-1
"10178","457",2,4,2
"10179","458",3,4,1
"10180","459",3,5,2
"10181","460",2,3,1
"10182","462",2,5,3
"10183","465",3,3,0
"10184","467",4,5,1
"10185","471",4,4,0
"10186","474",1,4,3
"10187","475",5,3,-2
"10188","475",1,1,0
"10189","475",2,1,-1
"10190","476",5,5,0
"10191","477",3,4,1
"10192","477",4,3,-1
"10193","478",5,3,-2
"10194","480",3,3,0
"10195","484",2,3,1
"10196","484",2,4,2
"10197","485",3,4,1
"10198","485",2,4,2
"10199","490",4,3,-1
"10200","492",3,3,0
"10201","493",2,3,1
"10202","497",1,1,0
"10203","499",4,4,0
"10204","500",3,4,1
"10205","502",5,3,-2
"10206","502",3,2,-1
"10207","503",3,3,0
"10208","507",5,4,-1
"10209","508",3,3,0
"10210","510",3,4,1
"10211","510",3,3,0
"10212","522",4,3,-1
"10213","523",4,3,-1
"10214","526",4,4,0
"10215","531",3,2,-1
"10216","531",4,3,-1
"10217","531",3,3,0
"10218","537",1,1,0
"10219","537",3,3,0
"10220","541",1,2,1
"10221","545",2,1,-1
"10222","546",5,3,-2
"10223","547",5,3,-2
"10224","556",3,3,0
"10225","559",5,4,-1
"10226","560",5,3,-2
"10227","563",4,4,0
"10228","564",5,4,-1
"10229","567",5,3,-2
"10230","573",1,2,1
"10231","575",3,3,0
"10232","583",4,3,-1
"10233","586",4,3,-1
"10234","590",4,3,-1
"10235","590",5,4,-1
"10236","593",4,4,0
"10237","596",5,4,-1
"10238","598",4,5,1
"10239","600",2,5,3
"10240","603",5,3,-2
"10241","606",3,4,1
"10242","611",5,3,-2
"10243","612",4,3,-1
"10244","616",4,2,-2
"10245","616",5,2,-3
"10246","616",3,4,1
"10247","616",4,2,-2
"10248","620",4,2,-2
"10249","621",3,4,1
"10250","626",5,4,-1
"10251","631",4,5,1
"10252","633",4,5,1
"10253","634",5,3,-2
"10254","639",5,3,-2
"10255","640",2,3,1
"10256","642",2,4,2
"10257","648",2,1,-1
"10258","649",3,1,-2
"10259","650",4,3,-1
"10260","652",3,4,1
"10261","654",2,3,1
"10262","663",2,3,1
"10263","666",1,4,3
"10264","672",5,3,-2
"10265","689",4,4,0
"10266","691",4,3,-1
"10267","695",5,5,0
"10268","695",3,4,1
"10269","695",3,3,0
"10270","698",4,3,-1
"10271","700",5,4,-1
"10272","700",5,3,-2
"10273","703",5,4,-1
"10274","710",3,4,1
"10275","713",3,2,-1
"10276","728",5,3,-2
"10277","728",4,3,-1
"10278","729",5,1,-4
"10279","730",1,3,2
"10280","740",1,2,1
"10281","745",1,2,1
"10282","749",2,3,1
"10283","750",3,3,0
"10284","752",5,5,0
"10285","763",3,3,0
"10286","767",5,4,-1
"10287","770",1,3,2
"10288","771",3,3,0
"10289","773",5,3,-2
"10290","773",4,4,0
"10291","779",2,2,0
"10292","779",4,3,-1
"10293","780",3,3,0
"10294","782",5,4,-1
"10295","783",1,3,2
"10296","786",4,1,-3
"10297","794",4,4,0
"10298","797",2,3,1
"10299","799",4,4,0
"10300","802",1,4,3
"10301","803",5,3,-2
"10302","811",4,5,1
"10303","817",4,4,0
"10304","828",4,4,0
"10305","834",1,2,1
"10306","837",4,4,0
"10307","843",4,3,-1
"10308","846",2,4,2
"10309","846",3,2,-1
"10310","846",4,5,1
"10311","851",5,4,-1
"10312","852",2,3,1
"10313","854",3,3,0
"10314","855",1,3,2
"10315","858",2,2,0
"10316","858",3,2,-1
"10317","863",3,3,0
"10318","866",1,2,1
"10319","875",5,3,-2
"10320","880",2,3,1
"10321","881",3,1,-2
"10322","886",5,3,-2
"10323","888",2,4,2
"10324","888",4,4,0
"10325","889",4,2,-2
"10326","896",4,4,0
"10327","897",4,3,-1
"10328","899",4,4,0
"10329","900",3,4,1
"10330","904",3,3,0
"10331","910",3,4,1
"10332","911",1,3,2
"10333","911",5,5,0
"10334","912",2,3,1
"10335","921",2,3,1
"10336","922",1,3,2
"10337","931",2,5,3
"10338","935",4,3,-1
"10339","936",2,3,1
"10340","940",4,2,-2
"10341","941",1,3,2
"10342","942",2,4,2
"10343","943",5,4,-1
"10344","943",3,4,1
"10345","947",2,3,1
"10346","950",5,4,-1
"10347","956",1,2,1
"10348","956",2,2,0
"10349","960",2,4,2
"10350","962",2,2,0
"10351","968",4,3,-1
"10352","968",5,4,-1
"10353","971",3,3,0
"10354","974",1,4,3
"10355","974",1,2,1
"10356","974",3,4,1
"10357","985",3,4,1
"10358","991",4,3,-1
"10359","1000",1,2,1
"10360","1006",4,4,0
"10361","1009",4,4,0
"10362","1009",4,3,-1
"10363","1009",4,4,0
"10364","1010",4,3,-1
"10365","1013",4,3,-1
"10366","1014",2,2,0
"10367","1016",5,4,-1
"10368","1023",5,3,-2
"10369","1024",5,4,-1
"10370","1031",2,3,1
"10371","1039",4,4,0
"10372","1044",5,3,-2
"10373","1046",1,2,1
"10374","1046",4,3,-1
"10375","1046",5,3,-2
"10376","1046",2,3,1
"10377","1047",2,3,1
"10378","1049",5,5,0
"10379","1051",3,4,1
"10380","1051",2,2,0
"10381","1054",5,3,-2
"10382","1061",3,3,0
"10383","1077",4,3,-1
"10384","1081",1,3,2
"10385","1090",3,3,0
"10386","1102",3,4,1
"10387","1106",3,4,1
"10388","1116",1,2,1
"10389","1123",2,2,0
"10390","1127",3,3,0
"10391","1129",3,4,1
"10392","1139",3,3,0
"10393","1140",3,3,0
"10394","1145",4,4,0
"10395","1145",1,2,1
"10396","1147",1,4,3
"10397","1148",3,4,1
"10398","1153",4,4,0
"10399","1154",4,4,0
"10400","1155",5,2,-3
"10401","1160",2,3,1
"10402","1160",5,3,-2
"10403","1160",1,2,1
"10404","1162",2,2,0
"10405","1162",2,4,2
"10406","1165",1,3,2
"10407","1174",5,3,-2
"10408","1176",2,3,1
"10409","1177",1,2,1
"10410","1178",5,3,-2
"10411","1178",5,3,-2
"10412","1181",3,4,1
"10413","1181",4,5,1
"10414","1185",3,3,0
"10415","1193",5,3,-2
"10416","1197",4,4,0
"10417","1201",5,4,-1
"10418","1205",1,1,0
"10419","1219",2,5,3
"10420","1219",2,3,1
"10421","1222",5,3,-2
"10422","1229",3,3,0
"10423","1241",1,4,3
"10424","1241",5,2,-3
"10425","1244",5,4,-1
"10426","1247",2,2,0
"10427","1247",2,3,1
"10428","1250",2,3,1
"10429","1251",3,3,0
"10430","1258",2,2,0
"10431","1268",4,3,-1
"10432","1271",2,3,1
"10433","1272",4,4,0
"10434","1278",3,4,1
"10435","1282",4,4,0
"10436","1283",5,5,0
"10437","1285",4,2,-2
"10438","1288",1,3,2
"10439","1296",4,4,0
"10440","1296",5,3,-2
"10441","1299",1,3,2
"10442","1309",3,5,2
"10443","1311",5,4,-1
"10444","1316",5,3,-2
"10445","1316",4,4,0
"10446","1316",4,5,1
"10447","1316",2,4,2
"10448","1316",5,3,-2
"10449","1320",2,4,2
"10450","1322",5,3,-2
"10451","1324",2,4,2
"10452","1324",4,4,0
"10453","1325",2,3,1
"10454","1325",2,3,1
"10455","1328",4,5,1
"10456","1329",4,4,0
"10457","1333",2,3,1
"10458","1340",1,4,3
"10459","1348",1,2,1
"10460","1356",1,3,2
"10461","1357",5,4,-1
"10462","1358",2,3,1
"10463","1358",5,3,-2
"10464","1363",4,4,0
"10465","1363",2,2,0
"10466","1363",2,2,0
"10467","1364",5,3,-2
"10468","1366",4,5,1
"10469","1372",2,3,1
"10470","1380",1,2,1
"10471","1380",3,2,-1
"10472","1384",3,3,0
"10473","1392",4,3,-1
"10474","1392",5,3,-2
"10475","1392",5,4,-1
"10476","1395",4,4,0
"10477","1397",3,2,-1
"10478","1403",3,4,1
"10479","1405",3,3,0
"10480","1405",4,4,0
"10481","1407",2,3,1
"10482","1407",5,5,0
"10483","1408",5,4,-1
"10484","1410",3,4,1
"10485","1412",4,3,-1
"10486","1412",5,4,-1
"10487","1413",2,4,2
"10488","1413",2,2,0
"10489","1413",5,4,-1
"10490","1415",2,4,2
"10491","1415",4,3,-1
"10492","1416",3,3,0
"10493","1425",4,4,0
"10494","1428",4,4,0
"10495","1429",4,3,-1
"10496","1429",2,4,2
"10497","1429",4,4,0
"10498","1438",3,3,0
"10499","1441",3,3,0
"10500","1442",1,3,2
"10501","1455",2,2,0
"10502","1457",2,2,0
"10503","1457",3,3,0
"10504","1457",3,4,1
"10505","1462",4,3,-1
"10506","1462",3,3,0
"10507","1464",1,1,0
"10508","1464",3,3,0
"10509","1466",4,2,-2
"10510","1467",1,1,0
"10511","1471",4,5,1
"10512","1471",5,3,-2
"10513","1472",1,3,2
"10514","1474",2,4,2
"10515","1483",3,3,0
"10516","1488",3,2,-1
"10517","1489",5,3,-2
"10518","1490",4,2,-2
"10519","1493",2,3,1
"10520","1498",4,3,-1
"10521","1503",3,5,2
"10522","1504",3,4,1
"10523","1507",3,4,1
"10524","1516",1,2,1
"10525","1517",3,3,0
"10526","1521",2,4,2
"10527","1522",5,2,-3
"10528","1523",5,4,-1
"10529","1523",3,3,0
"10530","1527",3,2,-1
"10531","1533",2,4,2
"10532","1535",3,3,0
"10533","1545",4,4,0
"10534","1551",4,3,-1
"10535","1554",3,4,1
"10536","1560",4,2,-2
"10537","1564",5,4.5,-0.5
"10538","1567",3,5,2
"10539","1568",3,4,1
"10540","1569",4,3,-1
"10541","1573",1,3,2
"10542","1576",2,2,0
"10543","1588",4,3,-1
"10544","1594",4,3,-1
"10545","1604",1,4,3
"10546","1605",5,4,-1
"10547","1611",5,3,-2
"10548","1613",5,3,-2
"10549","1616",3,3,0
"10550","1617",2,3,1
"10551","1619",2,3,1
"10552","1621",4,3,-1
"10553","1628",2,2,0
"10554","1628",3,3,0
"10555","1629",4,4,0
"10556","1631",4,3,-1
"10557","1636",1,3,2
"10558","1638",5,5,0
"10559","1639",2,2,0
"10560","1641",2,2,0
"10561","1641",3,3,0
"10562","1643",3,3,0
"10563","1651",3,2,-1
"10564","1652",3,3,0
"10565","1657",5,4,-1
"10566","1658",5,4,-1
"10567","1668",1,5,4
"10568","1672",3,3,0
"10569","1672",3,3,0
"10570","1673",4,4,0
"10571","1678",5,4,-1
"10572","1679",5,4,-1
"10573","1679",5,4,-1
"10574","1691",2,3,1
"10575","1706",3,3,0
"10576","1720",5,4,-1
"10577","1723",2,4,2
"10578","1725",3,5,2
"10579","1729",5,4,-1
"10580","1736",5,4,-1
"10581","1736",4,4,0
"10582","1737",3,2,-1
"10583","1737",4,3,-1
"10584","1739",5,4,-1
"10585","1739",2,5,3
"10586","1743",4,3,-1
"10587","1744",3,3,0
"10588","1744",4,4,0
"10589","1744",5,3,-2
"10590","1747",5,5,0
"10591","1752",5,3,-2
"10592","1755",4,3,-1
"10593","1756",5,4,-1
"10594","1757",2,4,2
"10595","1757",2,4,2
"10596","1757",4,3,-1
"10597","1757",4,4,0
"10598","1761",5,4,-1
"10599","1761",3,2,-1
"10600","1766",4,3,-1
"10601","1767",2,4,2
"10602","1767",1,2,1
"10603","1773",4,4,0
"10604","1774",4,4,0
"10605","1774",3,3,0
"10606","1775",4,2,-2
"10607","1780",2,4,2
"10608","1780",1,3,2
"10609","1781",1,3,2
"10610","1782",2,3,1
"10611","1783",2,2,0
"10612","1783",3,3,0
"10613","1785",3,3,0
"10614","1785",5,2,-3
"10615","1786",2,3,1
"10616","1787",1,2,1
"10617","1793",4,4,0
"10618","1794",5,3,-2
"10619","1801",2,2,0
"10620","1802",5,5,0
"10621","1804",2,4,2
"10622","1804",5,4,-1
"10623","1809",2,3,1
"10624","1810",5,4,-1
"10625","1812",4,3,-1
"10626","1815",1,5,4
"10627","1820",5,3,-2
"10628","1825",5,3,-2
"10629","1827",3,3,0
"10630","1828",2,3,1
"10631","1832",5,4,-1
"10632","1833",1,3,2
"10633","1834",3,3,0
"10634","1838",2,4,2
"10635","1840",5,3,-2
"10636","1842",2,3,1
"10637","1843",2,4,2
"10638","1845",2,3,1
"10639","1848",4,3,-1
"10640","1850",1,2,1
"10641","1855",5,4,-1
"10642","1858",3,4,1
"10643","1867",4,3,-1
"10644","1869",1,5,4
"10645","1870",3,4,1
"10646","1871",2,3,1
"10647","1871",3,3,0
"10648","1873",4,4,0
"10649","1875",5,5,0
"10650","1876",1,2,1
"10651","1878",5,2,-3
"10652","1880",3,5,2
"10653","1896",1,4,3
"10654","1902",4,3,-1
"10655","1902",2,2,0
"10656","1905",4,3,-1
"10657","1906",4,4,0
"10658","1907",1,4,3
"10659","1910",3,2,-1
"10660","1914",4,3,-1
"10661","1917",4,4,0
"10662","1917",1,2,1
"10663","1924",2,3,1
"10664","1928",4,4,0
"10665","1932",3,3,0
"10666","1943",3,4,1
"10667","1947",3,3,0
"10668","1948",3,3,0
"10669","1952",1,2,1
"10670","1954",5,5,0
"10671","1954",4,2,-2
"10672","1963",5,2,-3
"10673","1966",5,3,-2
"10674","1966",1,2,1
"10675","1966",3,4,1
"10676","1969",3,4,1
"10677","1970",5,5,0
"10678","1971",5,4,-1
"10679","1972",1,3,2
"10680","1974",2,3,1
"10681","1974",4,4,0
"10682","1981",3,2,-1
"10683","1985",3,4,1
"10684","1987",1,2,1
"10685","1992",4,2,-2
"10686","1995",1,3,2
"10687","1996",1,3,2
"10688","2002",4,3,-1
"10689","2008",3,3,0
"10690","2009",2,3,1
"10691","2014",2,2,0
"10692","2023",5,3,-2
"10693","2031",3,4,1
"10694","2032",4,4,0
"10695","2032",3,4,1
"10696","2036",2,4,2
"10697","2036",5,4,-1
"10698","2040",3,4,1
"10699","2040",3,3,0
"10700","2044",5,2,-3
"10701","2050",5,3,-2
"10702","2054",3,4,1
"10703","2060",5,4,-1
"10704","2062",2,3,1
"10705","2063",4,4,0
"10706","2067",4,3,-1
"10707","2072",1,4,3
"10708","2076",3,3,0
"10709","2078",2,4,2
"10710","2080",1,3,2
"10711","2088",4,2,-2
"10712","2097",3,3,0
"10713","2103",5,4,-1
"10714","2104",3,2,-1
"10715","2104",1,3,2
"10716","2111",3,3,0
"10717","2112",5,4,-1
"10718","2112",2,2,0
"10719","2116",4,4,0
"10720","2121",1,4,3
"10721","2125",5,4,-1
"10722","2132",2,3,1
"10723","2138",5,4,-1
"10724","2138",2,2,0
"10725","2143",4,3,-1
"10726","2146",1,3,2
"10727","2153",3,3,0
"10728","2156",3,4,1
"10729","2159",5,4,-1
"10730","2161",5,4,-1
"10731","2164",3,3,0
"10732","2167",3,4,1
"10733","2171",3,2,-1
"10734","2172",5,4,-1
"10735","2172",5,3,-2
"10736","2178",4,4,0
"10737","2179",2,3,1
"10738","2179",1,4,3
"10739","2181",2,4,2
"10740","2181",2,5,3
"10741","2185",5,4,-1
"10742","2185",1,3,2
"10743","2191",3,3,0
"10744","2192",3,4,1
"10745","2192",5,3,-2
"10746","2194",1,3,2
"10747","2197",3,5,2
"10748","2199",4,3,-1
"10749","2200",3,3,0
"10750","2200",4,3,-1
"10751","2200",4,4,0
"10752","2200",3,3,0
"10753","2210",3,5,2
"10754","2211",4,4,0
"10755","2213",5,5,0
"10756","2214",2,3,1
"10757","2216",3,4,1
"10758","2226",4,4,0
"10759","2230",3,3,0
"10760","2231",3,4,1
"10761","2232",4,4,0
"10762","2233",4,4,0
"10763","2234",3,3,0
"10764","2235",5,4,-1
"10765","2239",5,3,-2
"10766","2240",5,4,-1
"10767","2245",5,3,-2
"10768","2249",3,3,0
"10769","2250",4,4,0
"10770","2250",5,3,-2
"10771","2251",4,5,1
"10772","2260",2,4,2
"10773","2262",5,2,-3
"10774","2263",5,3,-2
"10775","2266",5,4,-1
"10776","2276",2,3,1
"10777","2281",4,5,1
"10778","2283",2,3,1
"10779","2284",4,3,-1
"10780","2292",2,1,-1
"10781","2294",5,3,-2
"10782","2302",1,2,1
"10783","2305",2,2,0
"10784","2311",5,2,-3
"10785","2311",3,4,1
"10786","2312",2,3,1
"10787","2313",3,4,1
"10788","2313",4,3,-1
"10789","2324",1,2,1
"10790","2327",3,3,0
"10791","2330",1,3,2
"10792","2333",2,3,1
"10793","2335",4,3,-1
"10794","2336",4,2,-2
"10795","2343",5,5,0
"10796","2348",5,5,0
"10797","2350",2,3,1
"10798","2350",3,2,-1
"10799","2355",3,3,0
"10800","2355",4,3,-1
"10801","2366",1,3,2
"10802","2368",3,2,-1
"10803","2369",4,3,-1
"10804","2372",5,4,-1
"10805","2376",3,4,1
"10806","2379",2,4,2
"10807","2382",3,3,0
"10808","2384",2,3,1
"10809","2396",2,3,1
"10810","2399",2,4,2
"10811","2400",1,4,3
"10812","2405",1,4,3
"10813","2406",3,3,0
"10814","2407",5,4,-1
"10815","2407",4,3,-1
"10816","2410",3,3,0
"10817","2410",1,3,2
"10818","2420",5,3,-2
"10819","2425",1,3,2
"10820","2426",5,4,-1
"10821","2426",2,3,1
"10822","2427",5,3,-2
"10823","2429",5,4,-1
"10824","2429",3,3,0
"10825","2432",1,3,2
"10826","2435",2,3,1
"10827","2439",5,3,-2
"10828","2440",5,4,-1
"10829","2443",2,3,1
"10830","2445",3,3,0
"10831","2449",4,3,-1
"10832","2451",5,4,-1
"10833","2451",2,2,0
"10834","2458",3,4,1
"10835","2462",4,5,1
"10836","2462",2,3,1
"10837","2470",3,3,0
"10838","2478",5,3,-2
"10839","2489",2,4,2
"10840","2492",4,3,-1
"10841","2497",2,3,1
"10842","2499",3,4,1
"10843","2500",3,4,1
"10844","2506",3,4,1
"10845","2511",3,4,1
"10846","2515",3,4,1
"10847","2516",5,5,0
"10848","2519",5,4,-1
"10849","2519",5,3,-2
"10850","2525",2,4,2
"10851","2533",3,2,-1
"10852","2540",4,3,-1
"10853","2540",4,4,0
"10854","2540",2,4,2
"10855","2542",3,2,-1
"10856","2547",2,5,3
"10857","2547",3,3,0
"10858","2547",3,3,0
"10859","2548",4,2,-2
"10860","2551",3,3,0
"10861","2557",2,3,1
"10862","2557",1,3,2
"10863","2559",3,4,1
"10864","2559",3,3,0
"10865","2559",1,3,2
"10866","2559",3,4,1
"10867","2559",2,3,1
"10868","2559",1,3,2
"10869","2569",2,5,3
"10870","2574",2,4,2
"10871","2574",5,3,-2
"10872","2575",5,4,-1
"10873","2580",2,3,1
"10874","2580",1,3,2
"10875","2585",2,5,3
"10876","2588",3,3,0
"10877","2602",5,3,-2
"10878","2603",1,3,2
"10879","2607",1,4,3
"10880","2611",5,3,-2
"10881","2615",4,4,0
"10882","2616",2,4,2
"10883","2622",3,3,0
"10884","2623",1,4,3
"10885","2626",4,3,-1
"10886","2627",5,4,-1
"10887","2628",5,3,-2
"10888","2632",4,2,-2
"10889","2633",3,4,1
"10890","2637",1,3,2
"10891","2640",4,4,0
"10892","2645",2,3,1
"10893","2649",5,3,-2
"10894","2653",5,1,-4
"10895","2659",5,4,-1
"10896","2672",3,2,-1
"10897","2674",4,4,0
"10898","2676",1,3,2
"10899","2680",1,3,2
"10900","2682",4,2,-2
"10901","2692",2,3,1
"10902","2693",4,4,0
"10903","2694",3,4,1
"10904","2695",3,3,0
"10905","2696",2,2,0
"10906","2696",4,4,0
"10907","2699",2,3,1
"10908","2699",2,3,1
"10909","2716",5,2,-3
"10910","2718",5,4,-1
"10911","2720",3,3,0
"10912","2720",2,1,-1
"10913","2723",4,4,0
"10914","2730",3,3,0
"10915","2731",4,4,0
"10916","2733",1,3,2
"10917","2733",3,4,1
"10918","2734",2,3,1
"10919","2739",5,3,-2
"10920","2741",5,5,0
"10921","2755",4,4,0
"10922","2755",5,2,-3
"10923","2759",3,3,0
"10924","2769",1,4,3
"10925","2771",2,3,1
"10926","2778",3,4,1
"10927","2781",2,4,2
"10928","2787",2,3,1
"10929","2787",3,3,0
"10930","2790",4,3,-1
"10931","2793",5,5,0
"10932","2795",4,4,0
"10933","2798",4,4,0
"10934","2808",3,3,0
"10935","2813",3,4,1
"10936","2814",5,5,0
"10937","2815",1,3.5,2.5
"10938","2815",4,2,-2
"10939","2815",3,4,1
"10940","2817",3,4,1
"10941","2817",1,5,4
"10942","2821",3,4,1
"10943","2823",4,2,-2
"10944","2825",1,2,1
"10945","2826",2,2,0
"10946","2826",1,3,2
"10947","2846",2,4,2
"10948","2851",4,3,-1
"10949","2857",2,3,1
"10950","2864",2,2,0
"10951","2864",3,3,0
"10952","2864",5,5,0
"10953","2865",2,4,2
"10954","2865",3,3,0
"10955","2867",2,4,2
"10956","2867",2,3,1
"10957","2868",3,4,1
"10958","2875",4,4,0
"10959","2877",4,3,-1
"10960","2879",1,4,3
"10961","2883",4,3,-1
"10962","2883",3,3,0
"10963","2886",3,3,0
"10964","2886",2,5,3
"10965","2888",1,4,3
"10966","2889",4,3,-1
"10967","2890",1,2,1
"10968","2895",1,3,2
"10969","2900",3,3,0
"10970","2901",5,4,-1
"10971","2901",4,4,0
"10972","2901",3,3,0
"10973","2902",4,3,-1
"10974","2904",4,4,0
"10975","2905",4,3,-1
"10976","2905",4,3,-1
"10977","2909",3,3,0
"10978","2910",4,2,-2
"10979","2910",5,3,-2
"10980","2910",3,3,0
"10981","2917",5,2,-3
"10982","2920",4,3,-1
"10983","2922",3,4,1
"10984","2922",3,3,0
"10985","2922",2,3,1
"10986","2926",2,3,1
"10987","2926",3,3,0
"10988","2927",3,4,1
"10989","2931",2,3,1
"10990","2931",5,5,0
"10991","2935",2,4,2
"10992","2940",4,3,-1
"10993","2945",4,1,-3
"10994","2947",5,4,-1
"10995","2948",3,2,-1
"10996","2950",3,5,2
"10997","2958",2,4,2
"10998","2968",5,3,-2
"10999","2968",3,3,0
"11000","2970",4,3,-1
"11001","7",4,3.5,-0.5
"11002","10",5,5,0
"11003","14",1,4,3
"11004","15",3,2.5,-0.5
"11005","19",4,3,-1
"11006","32",4,3.5,-0.5
"11007","36",5,4,-1
"11008","40",1,2.5,1.5
"11009","43",1,2,1
"11010","43",3,3,0
"11011","44",2,2,0
"11012","45",1,4,3
"11013","45",4,4,0
"11014","45",3,2.5,-0.5
"11015","46",4,3,-1
"11016","49",4,4,0
"11017","49",3,4.5,1.5
"11018","49",5,4.5,-0.5
"11019","50",1,2,1
"11020","55",3,3.5,0.5
"11021","57",2,3,1
"11022","59",3,3.5,0.5
"11023","59",1,3,2
"11024","60",4,4,0
"11025","61",3,4.5,1.5
"11026","62",3,4,1
"11027","62",5,4,-1
"11028","66",5,3,-2
"11029","67",1,2.5,1.5
"11030","75",4,4.5,0.5
"11031","76",3,3,0
"11032","78",3,3.5,0.5
"11033","79",4,3,-1
"11034","80",4,4,0
"11035","85",3,2.5,-0.5
"11036","86",5,4.5,-0.5
"11037","86",3,4,1
"11038","89",3,4,1
"11039","89",3,5,2
"11040","89",2,1.5,-0.5
"11041","90",3,4,1
"11042","94",2,3.5,1.5
"11043","94",4,2,-2
"11044","95",4,4,0
"11045","95",5,3,-2
"11046","100",5,3,-2
"11047","102",4,2.5,-1.5
"11048","102",5,4.5,-0.5
"11049","103",3,3,0
"11050","106",3,4,1
"11051","106",4,5,1
"11052","113",4,2.5,-1.5
"11053","115",4,4,0
"11054","127",2,2,0
"11055","129",3,2,-1
"11056","130",3,3,0
"11057","132",2,3,1
"11058","133",3,2.5,-0.5
"11059","137",3,1,-2
"11060","141",5,4,-1
"11061","148",5,3,-2
"11062","151",2,3,1
"11063","151",1,2.5,1.5
"11064","151",4,3.5,-0.5
"11065","161",3,5,2
"11066","162",4,3,-1
"11067","166",2,3,1
"11068","166",5,3,-2
"11069","166",5,3,-2
"11070","170",2,2,0
"11071","170",3,3,0
"11072","171",2,3,1
