"","usr_id","actual","predict","difference"
"10875","2585",2,4.54545454545455,2.54545454545455
"10876","2588",3,3.54545454545455,0.545454545454545
"10877","2602",5,2.90909090909091,-2.09090909090909
"10878","2603",1,2.63636363636364,1.63636363636364
"10879","2607",1,3,2
"10880","2611",5,3.09090909090909,-1.90909090909091
"10881","2615",4,3.81818181818182,-0.181818181818182
"10882","2616",2,4.18181818181818,2.18181818181818
"10883","2622",3,2.72727272727273,-0.272727272727273
"10884","2623",1,3.45454545454545,2.45454545454545
"10885","2626",4,3.54545454545455,-0.454545454545455
"10886","2627",5,4,-1
"10887","2628",5,2.81818181818182,-2.18181818181818
"10888","2632",4,2.90909090909091,-1.09090909090909
"10889","2633",3,4.09090909090909,1.09090909090909
"10890","2637",1,3.45454545454545,2.45454545454545
"10891","2640",4,3.54545454545455,-0.454545454545455
"10892","2645",2,2.81818181818182,0.818181818181818
"10893","2649",5,3.09090909090909,-1.90909090909091
"10894","2653",5,2,-3
"10895","2659",5,3.45454545454545,-1.54545454545455
"10896","2672",3,2.54545454545455,-0.454545454545455
"10897","2674",4,3.63636363636364,-0.363636363636364
"10898","2676",1,3.54545454545455,2.54545454545455
"10899","2680",1,2.54545454545455,1.54545454545455
"10900","2682",4,2.54545454545455,-1.45454545454545
"10901","2692",2,3,1
"10902","2693",4,3.72727272727273,-0.272727272727273
"10903","2694",3,3.54545454545455,0.545454545454545
"10904","2695",3,3.09090909090909,0.0909090909090908
"10905","2696",2,2.54545454545455,0.545454545454545
"10906","2696",4,3.54545454545455,-0.454545454545455
"10907","2699",2,3.27272727272727,1.27272727272727
"10908","2699",2,2.72727272727273,0.727272727272727
"10909","2716",5,2.36363636363636,-2.63636363636364
"10910","2718",5,3.72727272727273,-1.27272727272727
"10911","2720",3,2.90909090909091,-0.0909090909090908
"10912","2720",2,1.63636363636364,-0.363636363636364
"10913","2723",4,3.45454545454545,-0.545454545454545
"10914","2730",3,3.45454545454545,0.454545454545455
"10915","2731",4,3.63636363636364,-0.363636363636364
"10916","2733",1,3.45454545454545,2.45454545454545
"10917","2733",3,3.36363636363636,0.363636363636364
"10918","2734",2,3.54545454545455,1.54545454545455
"10919","2739",5,3.27272727272727,-1.72727272727273
"10920","2741",5,3.72727272727273,-1.27272727272727
"10921","2755",4,3.45454545454545,-0.545454545454545
"10922","2755",5,2.36363636363636,-2.63636363636364
"10923","2759",3,3.54545454545455,0.545454545454545
"10924","2769",1,3.45454545454545,2.45454545454545
"10925","2771",2,2.54545454545455,0.545454545454545
"10926","2778",3,4.09090909090909,1.09090909090909
"10927","2781",2,3.45454545454545,1.45454545454545
"10928","2787",2,2.81818181818182,0.818181818181818
"10929","2787",3,3.54545454545455,0.545454545454545
"10930","2790",4,3.36363636363636,-0.636363636363636
"10931","2793",5,4.54545454545455,-0.454545454545454
"10932","2795",4,4.18181818181818,0.181818181818182
"10933","2798",4,3.36363636363636,-0.636363636363636
"10934","2808",3,3.45454545454545,0.454545454545455
"10935","2813",3,3.36363636363636,0.363636363636364
"10936","2814",5,4.72727272727273,-0.272727272727272
"10937","2815",1,3.5,2.5
"10938","2815",4,2.72727272727273,-1.27272727272727
"10939","2815",3,3.27272727272727,0.272727272727273
"10940","2817",3,3.90909090909091,0.909090909090909
"10941","2817",1,4,3
"10942","2821",3,3.90909090909091,0.909090909090909
"10943","2823",4,2.09090909090909,-1.90909090909091
"10944","2825",1,2.45454545454545,1.45454545454545
"10945","2826",2,2.45454545454545,0.454545454545455
"10946","2826",1,3.27272727272727,2.27272727272727
"10947","2846",2,3.54545454545455,1.54545454545455
"10948","2851",4,3.18181818181818,-0.818181818181818
"10949","2857",2,2.45454545454545,0.454545454545455
"10950","2864",2,2.63636363636364,0.636363636363636
"10951","2864",3,2.72727272727273,-0.272727272727273
"10952","2864",5,4.27272727272727,-0.727272727272728
"10953","2865",2,3.09090909090909,1.09090909090909
"10954","2865",3,2.90909090909091,-0.0909090909090908
"10955","2867",2,3.90909090909091,1.90909090909091
"10956","2867",2,2.90909090909091,0.909090909090909
"10957","2868",3,3.45454545454545,0.454545454545455
"10958","2875",4,4,0
"10959","2877",4,2.54545454545455,-1.45454545454545
"10960","2879",1,3.63636363636364,2.63636363636364
"10961","2883",4,3.36363636363636,-0.636363636363636
"10962","2883",3,2.54545454545455,-0.454545454545455
"10963","2886",3,3,0
"10964","2886",2,4.09090909090909,2.09090909090909
"10965","2888",1,3.81818181818182,2.81818181818182
"10966","2889",4,3.45454545454545,-0.545454545454545
"10967","2890",1,2.36363636363636,1.36363636363636
"10968","2895",1,2.63636363636364,1.63636363636364
"10969","2900",3,3.18181818181818,0.181818181818182
"10970","2901",5,3.72727272727273,-1.27272727272727
"10971","2901",4,4,0
"10972","2901",3,2.63636363636364,-0.363636363636364
"10973","2902",4,2.63636363636364,-1.36363636363636
"10974","2904",4,4.09090909090909,0.0909090909090908
"10975","2905",4,2.45454545454545,-1.54545454545455
"10976","2905",4,3.18181818181818,-0.818181818181818
"10977","2909",3,3.27272727272727,0.272727272727273
"10978","2910",4,2.18181818181818,-1.81818181818182
"10979","2910",5,3.36363636363636,-1.63636363636364
"10980","2910",3,2.45454545454545,-0.545454545454545
"10981","2917",5,2.54545454545455,-2.45454545454545
"10982","2920",4,3.09090909090909,-0.909090909090909
"10983","2922",3,4.09090909090909,1.09090909090909
"10984","2922",3,2.81818181818182,-0.181818181818182
"10985","2922",2,3.18181818181818,1.18181818181818
"10986","2926",2,3.27272727272727,1.27272727272727
"10987","2926",3,2.81818181818182,-0.181818181818182
"10988","2927",3,4.27272727272727,1.27272727272727
"10989","2931",2,2.72727272727273,0.727272727272727
"10990","2931",5,4.72727272727273,-0.272727272727272
"10991","2935",2,3.54545454545455,1.54545454545455
"10992","2940",4,2.81818181818182,-1.18181818181818
"10993","2945",4,1.81818181818182,-2.18181818181818
"10994","2947",5,4.18181818181818,-0.818181818181818
"10995","2948",3,2.36363636363636,-0.636363636363636
"10996","2950",3,4.18181818181818,1.18181818181818
"10997","2958",2,3.90909090909091,1.90909090909091
"10998","2968",5,2.81818181818182,-2.18181818181818
"10999","2968",3,3.45454545454545,0.454545454545455
"11000","2970",4,2.81818181818182,-1.18181818181818
"11001","7",4,3.25,-0.75
"11002","10",5,4.75,-0.25
"11003","14",1,4.25,3.25
"11004","15",3,2.66666666666667,-0.333333333333333
"11005","19",4,3.44444444444444,-0.555555555555555
"11006","32",4,3.16666666666667,-0.833333333333333
"11007","36",5,4,-1
"11008","40",1,2.58333333333333,1.58333333333333
"11009","43",1,2,1
"11010","43",3,3.08333333333333,0.0833333333333335
"11011","44",2,2.58333333333333,0.583333333333333
"11012","45",1,3.4,2.4
"11013","45",4,3.75,-0.25
"11014","45",3,2.83333333333333,-0.166666666666667
"11015","46",4,2.91666666666667,-1.08333333333333
"11016","49",4,4,0
"11017","49",3,4.08333333333333,1.08333333333333
"11018","49",5,4.08333333333333,-0.916666666666667
"11019","50",1,2.08333333333333,1.08333333333333
"11020","55",3,3.5,0.5
"11021","57",2,2.66666666666667,0.666666666666667
"11022","59",3,3.41666666666667,0.416666666666667
"11023","59",1,2.83333333333333,1.83333333333333
"11024","60",4,3.83333333333333,-0.166666666666667
"11025","61",3,4.08333333333333,1.08333333333333
"11026","62",3,3.75,0.75
"11027","62",5,3.66666666666667,-1.33333333333333
"11028","66",5,2.91666666666667,-2.08333333333333
"11029","67",1,2.83333333333333,1.83333333333333
"11030","75",4,4,0
"11031","76",3,2.83333333333333,-0.166666666666667
"11032","78",3,3.16666666666667,0.166666666666667
"11033","79",4,3,-1
"11034","80",4,3.83333333333333,-0.166666666666667
"11035","85",3,2.75,-0.25
"11036","86",5,4.16666666666667,-0.833333333333333
"11037","86",3,3.66666666666667,0.666666666666667
"11038","89",3,3.5,0.5
"11039","89",3,4.33333333333333,1.33333333333333
"11040","89",2,1.83333333333333,-0.166666666666667
"11041","90",3,3.83333333333333,0.833333333333333
"11042","94",2,3.33333333333333,1.33333333333333
"11043","94",4,2,-2
"11044","95",4,3.75,-0.25
"11045","95",5,2.91666666666667,-2.08333333333333
"11046","100",5,2.83333333333333,-2.16666666666667
"11047","102",4,2.91666666666667,-1.08333333333333
"11048","102",5,4.16666666666667,-0.833333333333333
"11049","103",3,3.16666666666667,0.166666666666667
"11050","106",3,3.83333333333333,0.833333333333333
"11051","106",4,4.5,0.5
"11052","113",4,2.66666666666667,-1.33333333333333
"11053","115",4,3.58333333333333,-0.416666666666667
"11054","127",2,2.08333333333333,0.0833333333333335
"11055","129",3,2.16666666666667,-0.833333333333333
"11056","130",3,3.16666666666667,0.166666666666667
"11057","132",2,2.41666666666667,0.416666666666667
"11058","133",3,2.5,-0.5
"11059","137",3,2.08333333333333,-0.916666666666667
"11060","141",5,3.91666666666667,-1.08333333333333
"11061","148",5,3.5,-1.5
"11062","151",2,3.58333333333333,1.58333333333333
"11063","151",1,2.5,1.5
"11064","151",4,3.58333333333333,-0.416666666666667
"11065","161",3,4.08333333333333,1.08333333333333
"11066","162",4,3.25,-0.75
"11067","166",2,3.16666666666667,1.16666666666667
"11068","166",5,3,-2
"11069","166",5,2.66666666666667,-2.33333333333333
"11070","170",2,2.16666666666667,0.166666666666667
"11071","170",3,2.91666666666667,-0.0833333333333335
"11072","171",2,3,1
"11073","177",4,3.33333333333333,-0.666666666666667
"11074","179",5,3.33333333333333,-1.66666666666667
"11075","179",2,1.91666666666667,-0.0833333333333333
"11076","180",2,3.41666666666667,1.41666666666667
"11077","181",5,3.16666666666667,-1.83333333333333
"11078","186",3,2.75,-0.25
"11079","189",3,3.91666666666667,0.916666666666667
"11080","194",2,2.83333333333333,0.833333333333333
"11081","195",4,3.58333333333333,-0.416666666666667
"11082","196",4,3.25,-0.75
"11083","196",3,3.58333333333333,0.583333333333333
"11084","198",1,1.75,0.75
"11085","200",2,3,1
"11086","201",3,3,0
"11087","202",2,2,0
"11088","202",2,3.33333333333333,1.33333333333333
"11089","202",1,3.58333333333333,2.58333333333333
"11090","204",4,2.66666666666667,-1.33333333333333
"11091","207",3,3.33333333333333,0.333333333333333
"11092","211",4,3,-1
"11093","211",5,2.8,-2.2
"11094","212",5,3.25,-1.75
"11095","215",4,3.75,-0.25
"11096","222",4,3.41666666666667,-0.583333333333333
"11097","230",5,2.75,-2.25
"11098","236",2,3.91666666666667,1.91666666666667
"11099","243",2,3.41666666666667,1.41666666666667
"11100","248",5,3.33333333333333,-1.66666666666667
"11101","254",1,1.66666666666667,0.666666666666667
"11102","254",1,2.75,1.75
"11103","256",1,3.5,2.5
"11104","258",3,3.08333333333333,0.0833333333333335
"11105","260",5,4.08333333333333,-0.916666666666667
"11106","261",4,2.58333333333333,-1.41666666666667
"11107","271",4,3.33333333333333,-0.666666666666667
"11108","274",3,4,1
"11109","277",3,3.66666666666667,0.666666666666667
"11110","283",1,2.75,1.75
"11111","286",1,3.41666666666667,2.41666666666667
"11112","287",3,2.83333333333333,-0.166666666666667
"11113","290",1,2.41666666666667,1.41666666666667
"11114","293",3,4,1
"11115","296",4,3.5,-0.5
"11116","303",5,1.83333333333333,-3.16666666666667
"11117","304",5,3.41666666666667,-1.58333333333333
"11118","305",4,3,-1
"11119","307",5,1.91666666666667,-3.08333333333333
"11120","308",1,2.75,1.75
"11121","310",2,2.58333333333333,0.583333333333333
"11122","311",2,1.75,-0.25
"11123","312",3,1.75,-1.25
"11124","314",5,3.5,-1.5
"11125","316",3,3.25,0.25
"11126","318",3,3.58333333333333,0.583333333333333
"11127","324",5,3.58333333333333,-1.41666666666667
"11128","326",2,3.66666666666667,1.66666666666667
"11129","334",5,3.66666666666667,-1.33333333333333
"11130","340",3,1.91666666666667,-1.08333333333333
"11131","340",1,2.75,1.75
"11132","340",5,3.41666666666667,-1.58333333333333
"11133","340",1,1.66666666666667,0.666666666666667
"11134","345",5,4.33333333333333,-0.666666666666667
"11135","345",5,4.25,-0.75
"11136","346",5,2.83333333333333,-2.16666666666667
"11137","346",5,3.75,-1.25
"11138","349",2,1.91666666666667,-0.0833333333333333
"11139","349",5,3.66666666666667,-1.33333333333333
"11140","357",2,2.08333333333333,0.0833333333333335
"11141","362",2,3.41666666666667,1.41666666666667
"11142","363",2,2.25,0.25
"11143","363",5,3.33333333333333,-1.66666666666667
"11144","364",4,3.41666666666667,-0.583333333333333
"11145","370",2,2.63636363636364,0.636363636363636
"11146","372",3,3.25,0.25
"11147","377",4,2.66666666666667,-1.33333333333333
"11148","380",2,3.41666666666667,1.41666666666667
"11149","381",4,4.25,0.25
"11150","385",5,3.75,-1.25
"11151","388",1,1.66666666666667,0.666666666666667
"11152","395",3,3.66666666666667,0.666666666666667
"11153","395",3,3.08333333333333,0.0833333333333335
"11154","399",5,3.5,-1.5
"11155","399",3,2.58333333333333,-0.416666666666667
"11156","401",2,4.16666666666667,2.16666666666667
"11157","402",5,3.33333333333333,-1.66666666666667
"11158","406",4,2.90909090909091,-1.09090909090909
"11159","406",3,1.91666666666667,-1.08333333333333
"11160","407",2,3.91666666666667,1.91666666666667
"11161","407",5,3.33333333333333,-1.66666666666667
"11162","410",2,1.66666666666667,-0.333333333333333
"11163","417",5,3.83333333333333,-1.16666666666667
"11164","418",2,3,1
"11165","419",3,2.91666666666667,-0.0833333333333335
"11166","422",5,3.33333333333333,-1.66666666666667
"11167","423",2,3.33333333333333,1.33333333333333
"11168","428",3,3.58333333333333,0.583333333333333
"11169","428",2,2.66666666666667,0.666666666666667
"11170","432",1,2.25,1.25
"11171","445",4,3.33333333333333,-0.666666666666667
"11172","447",2,2.66666666666667,0.666666666666667
"11173","451",3,4,1
"11174","453",4,3.91666666666667,-0.0833333333333335
"11175","455",4,2.91666666666667,-1.08333333333333
"11176","457",5,3.25,-1.75
"11177","457",5,3.83333333333333,-1.16666666666667
"11178","457",2,3.41666666666667,1.41666666666667
"11179","458",3,3.25,0.25
"11180","459",3,4.58333333333333,1.58333333333333
"11181","460",2,3.5,1.5
"11182","462",2,3.91666666666667,1.91666666666667
"11183","465",3,3.33333333333333,0.333333333333333
"11184","467",4,4,0
"11185","471",4,3.58333333333333,-0.416666666666667
"11186","474",1,3.5,2.5
"11187","475",5,3,-2
"11188","475",1,1.58333333333333,0.583333333333333
"11189","475",2,1.33333333333333,-0.666666666666667
"11190","476",5,4,-1
"11191","477",3,3.75,0.75
"11192","477",4,3.16666666666667,-0.833333333333333
"11193","478",5,2.91666666666667,-2.08333333333333
"11194","480",3,3.08333333333333,0.0833333333333335
"11195","484",2,3.25,1.25
"11196","484",2,4.16666666666667,2.16666666666667
"11197","485",3,3.58333333333333,0.583333333333333
"11198","485",2,3.41666666666667,1.41666666666667
"11199","490",4,3.08333333333333,-0.916666666666667
"11200","492",3,3.33333333333333,0.333333333333333
"11201","493",2,3.08333333333333,1.08333333333333
"11202","497",1,1.41666666666667,0.416666666666667
"11203","499",4,3.25,-0.75
"11204","500",3,3.75,0.75
"11205","502",5,3.33333333333333,-1.66666666666667
"11206","502",3,2.41666666666667,-0.583333333333333
"11207","503",3,2.58333333333333,-0.416666666666667
"11208","507",5,3.66666666666667,-1.33333333333333
"11209","508",3,3.91666666666667,0.916666666666667
"11210","510",3,3.5,0.5
"11211","510",3,2.83333333333333,-0.166666666666667
"11212","522",4,2.5,-1.5
"11213","523",4,3.08333333333333,-0.916666666666667
"11214","526",4,2.91666666666667,-1.08333333333333
"11215","531",3,3.08333333333333,0.0833333333333335
"11216","531",4,2.58333333333333,-1.41666666666667
"11217","531",3,3.41666666666667,0.416666666666667
"11218","537",1,2,1
"11219","537",3,2.58333333333333,-0.416666666666667
"11220","541",1,1.91666666666667,0.916666666666667
"11221","545",2,1.75,-0.25
"11222","546",5,3.16666666666667,-1.83333333333333
"11223","547",5,3.16666666666667,-1.83333333333333
"11224","556",3,3,0
"11225","559",5,3.75,-1.25
"11226","560",5,2.83333333333333,-2.16666666666667
"11227","563",4,3.83333333333333,-0.166666666666667
"11228","564",5,4.08333333333333,-0.916666666666667
"11229","567",5,2.91666666666667,-2.08333333333333
"11230","573",1,1.66666666666667,0.666666666666667
"11231","575",3,2.83333333333333,-0.166666666666667
"11232","583",4,3.25,-0.75
"11233","586",4,3.5,-0.5
"11234","590",4,3.33333333333333,-0.666666666666667
"11235","590",5,3.5,-1.5
"11236","593",4,3.58333333333333,-0.416666666666667
"11237","596",5,3.75,-1.25
"11238","598",4,4.58333333333333,0.583333333333333
"11239","600",2,4.16666666666667,2.16666666666667
"11240","603",5,3.16666666666667,-1.83333333333333
"11241","606",3,3.91666666666667,0.916666666666667
"11242","611",5,3.08333333333333,-1.91666666666667
"11243","612",4,3.41666666666667,-0.583333333333333
"11244","616",4,2.41666666666667,-1.58333333333333
"11245","616",5,2.5,-2.5
"11246","616",3,3.58333333333333,0.583333333333333
"11247","616",4,2.41666666666667,-1.58333333333333
"11248","620",4,2.58333333333333,-1.41666666666667
"11249","621",3,3.75,0.75
"11250","626",5,4.33333333333333,-0.666666666666667
"11251","631",4,4.25,0.25
"11252","633",4,4.25,0.25
"11253","634",5,2.58333333333333,-2.41666666666667
"11254","639",5,3.16666666666667,-1.83333333333333
"11255","640",2,3.33333333333333,1.33333333333333
"11256","642",2,3.41666666666667,1.41666666666667
"11257","648",2,2.41666666666667,0.416666666666667
"11258","649",3,1.75,-1.25
"11259","650",4,3,-1
"11260","652",3,3.66666666666667,0.666666666666667
"11261","654",2,2.83333333333333,0.833333333333333
"11262","663",2,2.91666666666667,0.916666666666667
"11263","666",1,3.75,2.75
"11264","672",5,3.66666666666667,-1.33333333333333
"11265","689",4,3.5,-0.5
"11266","691",4,2.83333333333333,-1.16666666666667
"11267","695",5,4.5,-0.5
"11268","695",3,3.58333333333333,0.583333333333333
"11269","695",3,2.66666666666667,-0.333333333333333
"11270","698",4,3.58333333333333,-0.416666666666667
"11271","700",5,3.66666666666667,-1.33333333333333
"11272","700",5,3.58333333333333,-1.41666666666667
"11273","703",5,3.41666666666667,-1.58333333333333
"11274","710",3,3.41666666666667,0.416666666666667
"11275","713",3,2.5,-0.5
"11276","728",5,3.25,-1.75
"11277","728",4,2.66666666666667,-1.33333333333333
"11278","729",5,1.91666666666667,-3.08333333333333
"11279","730",1,2.58333333333333,1.58333333333333
"11280","740",1,2.33333333333333,1.33333333333333
"11281","745",1,2.58333333333333,1.58333333333333
"11282","749",2,3.33333333333333,1.33333333333333
"11283","750",3,2.66666666666667,-0.333333333333333
"11284","752",5,4.25,-0.75
"11285","763",3,2.91666666666667,-0.0833333333333335
"11286","767",5,3.66666666666667,-1.33333333333333
"11287","770",1,3.33333333333333,2.33333333333333
"11288","771",3,3,0
"11289","773",5,3,-2
"11290","773",4,3.75,-0.25
"11291","779",2,2.58333333333333,0.583333333333333
"11292","779",4,2.91666666666667,-1.08333333333333
"11293","780",3,3.75,0.75
"11294","782",5,3.5,-1.5
"11295","783",1,2.83333333333333,1.83333333333333
"11296","786",4,2.08333333333333,-1.91666666666667
"11297","794",4,3.66666666666667,-0.333333333333333
"11298","797",2,3,1
"11299","799",4,3.25,-0.75
"11300","802",1,3.41666666666667,2.41666666666667
"11301","803",5,3.08333333333333,-1.91666666666667
"11302","811",4,4.16666666666667,0.166666666666667
"11303","817",4,4.33333333333333,0.333333333333333
"11304","828",4,3.33333333333333,-0.666666666666667
"11305","834",1,1.91666666666667,0.916666666666667
"11306","837",4,3.75,-0.25
"11307","843",4,2.5,-1.5
"11308","846",2,3.66666666666667,1.66666666666667
"11309","846",3,2,-1
"11310","846",4,3.83333333333333,-0.166666666666667
"11311","851",5,3.33333333333333,-1.66666666666667
"11312","852",2,2.66666666666667,0.666666666666667
"11313","854",3,3.08333333333333,0.0833333333333335
"11314","855",1,2.83333333333333,1.83333333333333
"11315","858",2,1.91666666666667,-0.0833333333333333
"11316","858",3,2.66666666666667,-0.333333333333333
"11317","863",3,2.58333333333333,-0.416666666666667
"11318","866",1,2.33333333333333,1.33333333333333
"11319","875",5,2.83333333333333,-2.16666666666667
"11320","880",2,3.5,1.5
"11321","881",3,1.91666666666667,-1.08333333333333
"11322","886",5,3.5,-1.5
"11323","888",2,3.75,1.75
"11324","888",4,3.75,-0.25
"11325","889",4,2,-2
"11326","896",4,3.58333333333333,-0.416666666666667
"11327","897",4,3.33333333333333,-0.666666666666667
"11328","899",4,3.58333333333333,-0.416666666666667
"11329","900",3,3.66666666666667,0.666666666666667
"11330","904",3,3.33333333333333,0.333333333333333
"11331","910",3,4.08333333333333,1.08333333333333
"11332","911",1,2.91666666666667,1.91666666666667
"11333","911",5,3.91666666666667,-1.08333333333333
"11334","912",2,3.08333333333333,1.08333333333333
"11335","921",2,2.91666666666667,0.916666666666667
"11336","922",1,2.66666666666667,1.66666666666667
"11337","931",2,3.75,1.75
"11338","935",4,3.5,-0.5
"11339","936",2,3,1
"11340","940",4,2.75,-1.25
"11341","941",1,3.16666666666667,2.16666666666667
"11342","942",2,3.91666666666667,1.91666666666667
"11343","943",5,3.44444444444444,-1.55555555555556
"11344","943",3,3.58333333333333,0.583333333333333
"11345","947",2,3.16666666666667,1.16666666666667
"11346","950",5,3.41666666666667,-1.58333333333333
"11347","956",1,2.16666666666667,1.16666666666667
"11348","956",2,2.41666666666667,0.416666666666667
"11349","960",2,3.66666666666667,1.66666666666667
"11350","962",2,2.25,0.25
"11351","968",4,3.66666666666667,-0.333333333333333
"11352","968",5,4.08333333333333,-0.916666666666667
"11353","971",3,3.16666666666667,0.166666666666667
"11354","974",1,3.5,2.5
"11355","974",1,2.16666666666667,1.16666666666667
"11356","974",3,3.83333333333333,0.833333333333333
"11357","985",3,3.75,0.75
"11358","991",4,2.5,-1.5
"11359","1000",1,2.66666666666667,1.66666666666667
"11360","1006",4,3.83333333333333,-0.166666666666667
"11361","1009",4,3.25,-0.75
"11362","1009",4,3.08333333333333,-0.916666666666667
"11363","1009",4,4,0
"11364","1010",4,3.33333333333333,-0.666666666666667
"11365","1013",4,3.33333333333333,-0.666666666666667
"11366","1014",2,2.58333333333333,0.583333333333333
"11367","1016",5,3.25,-1.75
"11368","1023",5,3.08333333333333,-1.91666666666667
"11369","1024",5,3.91666666666667,-1.08333333333333
"11370","1031",2,2.91666666666667,0.916666666666667
"11371","1039",4,3.75,-0.25
"11372","1044",5,2.91666666666667,-2.08333333333333
"11373","1046",1,2,1
"11374","1046",4,3.16666666666667,-0.833333333333333
"11375","1046",5,2.58333333333333,-2.41666666666667
"11376","1046",2,2.91666666666667,0.916666666666667
"11377","1047",2,3,1
"11378","1049",5,4,-1
"11379","1051",3,3.83333333333333,0.833333333333333
"11380","1051",2,1.91666666666667,-0.0833333333333333
"11381","1054",5,2.75,-2.25
"11382","1061",3,3.25,0.25
"11383","1077",4,3,-1
"11384","1081",1,2.58333333333333,1.58333333333333
"11385","1090",3,3.11111111111111,0.111111111111111
"11386","1102",3,3.91666666666667,0.916666666666667
"11387","1106",3,3.5,0.5
"11388","1116",1,2.08333333333333,1.08333333333333
"11389","1123",2,2.41666666666667,0.416666666666667
"11390","1127",3,3.16666666666667,0.166666666666667
"11391","1129",3,3.25,0.25
"11392","1139",3,3.25,0.25
"11393","1140",3,3.33333333333333,0.333333333333333
"11394","1145",4,4.16666666666667,0.166666666666667
"11395","1145",1,2.16666666666667,1.16666666666667
"11396","1147",1,3.91666666666667,2.91666666666667
"11397","1148",3,3.5,0.5
"11398","1153",4,3.25,-0.75
"11399","1154",4,4,0
"11400","1155",5,2.5,-2.5
"11401","1160",2,2.66666666666667,0.666666666666667
"11402","1160",5,3.41666666666667,-1.58333333333333
"11403","1160",1,1.66666666666667,0.666666666666667
"11404","1162",2,2.75,0.75
"11405","1162",2,3.5,1.5
"11406","1165",1,2.91666666666667,1.91666666666667
"11407","1174",5,3.33333333333333,-1.66666666666667
"11408","1176",2,3.25,1.25
"11409","1177",1,2.5,1.5
"11410","1178",5,3.08333333333333,-1.91666666666667
"11411","1178",5,3,-2
"11412","1181",3,4,1
"11413","1181",4,4.16666666666667,0.166666666666667
"11414","1185",3,3.08333333333333,0.0833333333333335
"11415","1193",5,3.1,-1.9
"11416","1197",4,3.58333333333333,-0.416666666666667
"11417","1201",5,3.75,-1.25
"11418","1205",1,1.41666666666667,0.416666666666667
"11419","1219",2,3.75,1.75
"11420","1219",2,3.5,1.5
"11421","1222",5,3.33333333333333,-1.66666666666667
"11422","1229",3,3.41666666666667,0.416666666666667
"11423","1241",1,3.58333333333333,2.58333333333333
"11424","1241",5,2.83333333333333,-2.16666666666667
"11425","1244",5,3.5,-1.5
"11426","1247",2,2.33333333333333,0.333333333333333
"11427","1247",2,2.83333333333333,0.833333333333333
"11428","1250",2,3.16666666666667,1.16666666666667
"11429","1251",3,2.41666666666667,-0.583333333333333
"11430","1258",2,2.58333333333333,0.583333333333333
"11431","1268",4,3.5,-0.5
"11432","1271",2,3.5,1.5
"11433","1272",4,3.91666666666667,-0.0833333333333335
"11434","1278",3,3.66666666666667,0.666666666666667
"11435","1282",4,3.83333333333333,-0.166666666666667
"11436","1283",5,4.25,-0.75
"11437","1285",4,2.5,-1.5
"11438","1288",1,3.5,2.5
"11439","1296",4,3.91666666666667,-0.0833333333333335
"11440","1296",5,2.83333333333333,-2.16666666666667
"11441","1299",1,2.91666666666667,1.91666666666667
"11442","1309",3,3.91666666666667,0.916666666666667
"11443","1311",5,3.25,-1.75
"11444","1316",5,2.58333333333333,-2.41666666666667
"11445","1316",4,4.33333333333333,0.333333333333333
"11446","1316",4,4.25,0.25
"11447","1316",2,3.66666666666667,1.66666666666667
"11448","1316",5,3.33333333333333,-1.66666666666667
"11449","1320",2,3.41666666666667,1.41666666666667
"11450","1322",5,2.91666666666667,-2.08333333333333
"11451","1324",2,3.25,1.25
"11452","1324",4,3.41666666666667,-0.583333333333333
"11453","1325",2,3.25,1.25
"11454","1325",2,3.33333333333333,1.33333333333333
"11455","1328",4,4.41666666666667,0.416666666666667
"11456","1329",4,3.25,-0.75
"11457","1333",2,3,1
"11458","1340",1,3.5,2.5
"11459","1348",1,2.33333333333333,1.33333333333333
"11460","1356",1,3.25,2.25
"11461","1357",5,4,-1
"11462","1358",2,2.66666666666667,0.666666666666667
"11463","1358",5,3.41666666666667,-1.58333333333333
"11464","1363",4,3.33333333333333,-0.666666666666667
"11465","1363",2,1.75,-0.25
"11466","1363",2,2.75,0.75
"11467","1364",5,3.5,-1.5
"11468","1366",4,4.58333333333333,0.583333333333333
"11469","1372",2,2.41666666666667,0.416666666666667
"11470","1380",1,1.66666666666667,0.666666666666667
"11471","1380",3,2.66666666666667,-0.333333333333333
"11472","1384",3,3.5,0.5
"11473","1392",4,2.83333333333333,-1.16666666666667
"11474","1392",5,3.16666666666667,-1.83333333333333
"11475","1392",5,3.83333333333333,-1.16666666666667
"11476","1395",4,3.66666666666667,-0.333333333333333
"11477","1397",3,2.66666666666667,-0.333333333333333
"11478","1403",3,3.75,0.75
"11479","1405",3,3,0
"11480","1405",4,3.66666666666667,-0.333333333333333
"11481","1407",2,2.91666666666667,0.916666666666667
"11482","1407",5,4.33333333333333,-0.666666666666667
"11483","1408",5,4.25,-0.75
"11484","1410",3,3.5,0.5
"11485","1412",4,3.08333333333333,-0.916666666666667
"11486","1412",5,3.83333333333333,-1.16666666666667
"11487","1413",2,3.41666666666667,1.41666666666667
"11488","1413",2,2.25,0.25
"11489","1413",5,3.25,-1.75
"11490","1415",2,3.75,1.75
"11491","1415",4,2.91666666666667,-1.08333333333333
"11492","1416",3,3,0
"11493","1425",4,3.66666666666667,-0.333333333333333
"11494","1428",4,3.66666666666667,-0.333333333333333
"11495","1429",4,2.83333333333333,-1.16666666666667
"11496","1429",2,4,2
"11497","1429",4,3.91666666666667,-0.0833333333333335
"11498","1438",3,2.83333333333333,-0.166666666666667
